admitted_s,arrival_s,batch_size,comparison,e2e_ms,error,experiment,finished_s,first_token_s,output_tokens,preemptions,profile_name,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,variant
9320.037891945,9320.037891622,8,batching,5306.049677999908,,batching-static-right-skewed-b8-static-fcfs,9325.3439413,9324.790063273,11,0,right-skewed,134,0,0,request-000023,11,55.38780269998824,4752.171651000026,static
9326.268877353,9326.268876712,8,batching,1066.5761860000202,,batching-static-right-skewed-b8-static-fcfs,9327.335452898,9326.425474472,19,0,right-skewed,46,0,1,request-000000,19,50.55435699998472,156.59776000029524,static
9326.425648737,9326.425647683,8,batching,1691.8858910012204,,batching-static-right-skewed-b8-static-fcfs,9328.117533574,9327.623898631,10,0,right-skewed,80,0,1,request-000001,10,54.84832700009671,1198.25094800035,static
9326.425701343,9326.425700687,8,batching,1639.4619210004748,,batching-static-right-skewed-b8-static-fcfs,9328.065162608,9327.443822279,12,0,right-skewed,17,0,1,request-000002,12,56.48548445457312,1018.1215920001705,static
9326.425718251,9326.425717622,8,batching,1529.9070090004534,,batching-static-right-skewed-b8-static-fcfs,9327.955624631,9327.562285023,8,0,right-skewed,49,0,1,request-000003,8,56.1913725715775,1136.567400999411,static
9326.425733203,9326.425732693,8,batching,2079.7001880000607,,batching-static-right-skewed-b8-static-fcfs,9328.505432881,9327.562287199,15,0,right-skewed,61,0,1,request-000004,15,67.36754871430354,1136.5545059998112,static
9326.425747193,9326.425746808,8,batching,2842.7694860001793,,batching-static-right-skewed-b8-static-fcfs,9329.268516294,9328.222480505,18,0,right-skewed,248,0,1,request-000005,18,61.53151700003518,1796.7336969995813,static
9326.426116133,9326.426115843,8,batching,2745.584030999453,,batching-static-right-skewed-b8-static-fcfs,9329.171699874,9327.677867429,26,0,right-skewed,81,0,1,request-000006,26,59.75329779997992,1251.7515859999548,static
9326.426130327,9326.426129967,8,batching,2348.8521780000156,,batching-static-right-skewed-b8-static-fcfs,9328.774982145,9327.502309688,21,0,right-skewed,36,0,1,request-000007,21,63.63362285001131,1076.1797209997894,static
9326.47993014,9326.47992903,8,batching,2495.5430820009497,,batching-static-right-skewed-b8-static-fcfs,9328.975472112,9327.502311804,25,0,right-skewed,45,0,1,request-000008,25,61.38167949999721,1022.3827740010165,static
9326.479980225,9326.479979541,8,batching,4215.783964000366,,batching-static-right-skewed-b8-static-fcfs,9330.695763505,9329.48719119,25,0,right-skewed,57,0,1,request-000009,25,50.357179791641705,3007.211649000965,static
9326.480000863,9326.480000338,8,batching,4607.734855999297,,batching-static-right-skewed-b8-static-fcfs,9331.087735194,9329.853058836,26,0,right-skewed,169,0,1,request-000010,26,49.387054319959134,3373.0584980003187,static
9326.480116759,9326.480116272,8,batching,4019.7916950000945,,batching-static-right-skewed-b8-static-fcfs,9330.499907967,9329.431054997,22,0,right-skewed,41,0,1,request-000011,22,50.897760476194286,2950.9387250000145,static
9326.480130473,9326.480130092,8,batching,4267.316101999313,,batching-static-right-skewed-b8-static-fcfs,9330.747446194,9329.431059669,27,0,right-skewed,36,0,1,request-000012,27,50.63025096156847,2950.929576998533,static
9326.480142693,9326.480142424,8,batching,3971.01860300063,,batching-static-right-skewed-b8-static-fcfs,9330.451161027,9329.431061459,21,0,right-skewed,35,0,1,request-000013,21,51.004978400032996,2950.91903499997,static
9326.540099932,9326.540098782,8,batching,3664.4284810008685,,batching-static-right-skewed-b8-static-fcfs,9330.204527263,9330.005253164,5,0,right-skewed,214,0,1,request-000014,5,49.81852475020787,3465.154382000037,static
9326.540203265,9326.540202775,8,batching,3812.08390699976,,batching-static-right-skewed-b8-static-fcfs,9330.352286682,9329.487200342,18,0,right-skewed,52,0,1,request-000015,18,50.88743176469614,2946.9975669999258,static
9326.540221263,9326.54022076,8,batching,3664.3158520000725,,batching-static-right-skewed-b8-static-fcfs,9330.204536612,9329.904074124,7,0,right-skewed,180,0,1,request-000016,7,50.0770813332565,3363.8533640005335,static
9326.59257779,9326.592576203,8,batching,5993.850208000367,,batching-static-right-skewed-b8-static-fcfs,9332.586426411,9331.907084099,15,0,right-skewed,256,0,1,request-000017,15,48.52445085712783,5314.507896000578,static
9326.59266242,9326.592662072,8,batching,4961.750090998976,,batching-static-right-skewed-b8-static-fcfs,9331.554412163,9331.296304978,6,0,right-skewed,54,0,1,request-000018,6,51.62143699999433,4703.642905999004,static
9326.592679602,9326.592679209,8,batching,5899.787874999674,,batching-static-right-skewed-b8-static-fcfs,9332.492467084,9331.453041486,22,0,right-skewed,100,0,1,request-000019,22,49.49645704757478,4860.362277000604,static
9326.592694911,9326.592693975,8,batching,4961.727556999904,,batching-static-right-skewed-b8-static-fcfs,9331.554421532,9331.192376269,8,0,right-skewed,30,0,1,request-000020,8,51.72075185717923,4599.682293999649,static
9326.642192342,9326.642191337,8,batching,4964.463203001287,,batching-static-right-skewed-b8-static-fcfs,9331.60665454,9331.296309017,7,0,right-skewed,53,0,1,request-000021,7,51.724253833526745,4654.117680000127,static
9326.642259417,9326.642259044,8,batching,4964.40302100018,,batching-static-right-skewed-b8-static-fcfs,9331.606662065,9331.140245589,10,0,right-skewed,12,0,1,request-000022,10,51.824052888858006,4497.986545000458,static
9326.642276659,9326.642276096,8,batching,5415.43755100065,,batching-static-right-skewed-b8-static-fcfs,9332.057713647,9331.554114187,11,0,right-skewed,134,0,1,request-000023,11,50.35994600002596,4911.838091000391,static
9332.939333105,9332.939332552,8,batching,1031.5021730002627,,batching-static-right-skewed-b8-static-fcfs,9333.970834725,9333.09929784,19,0,right-skewed,46,0,2,request-000000,19,48.418715833273986,159.96528800133092,static
9333.09944157,9333.099440042,8,batching,1584.9228459992446,,batching-static-right-skewed-b8-static-fcfs,9334.684362888,9334.238328191,10,0,right-skewed,80,0,2,request-000001,10,49.559410777672184,1138.888149000195,static
9333.099495039,9333.099494543,8,batching,1535.472497000228,,batching-static-right-skewed-b8-static-fcfs,9334.63496704,9334.081330064,12,0,right-skewed,17,0,2,request-000002,12,50.330634181756814,981.8355210009031,static
9333.099511787,9333.099511402,8,batching,1436.0009510000964,,batching-static-right-skewed-b8-static-fcfs,9334.535512353,9334.185031374,8,0,right-skewed,49,0,2,request-000003,8,50.06871128586811,1085.5199719990196,static
9333.099525336,9333.099525007,8,batching,1781.8591190007282,,batching-static-right-skewed-b8-static-fcfs,9334.881384126,9334.185033389,15,0,right-skewed,61,0,2,request-000004,15,49.73933835715018,1085.5083820006257,static
9333.099538782,9333.099538378,8,batching,2513.3163890004653,,batching-static-right-skewed-b8-static-fcfs,9335.612854767,9334.782700094,18,0,right-skewed,248,0,2,request-000005,18,48.83262782352497,1683.1617160005408,static
9333.099756997,9333.099756566,8,batching,2417.1882280006685,,batching-static-right-skewed-b8-static-fcfs,9335.516944794,9334.288138914,26,0,right-skewed,81,0,2,request-000006,26,49.15223520001746,1188.382348000232,static
9333.149829202,9333.149828206,8,batching,1984.2276550007227,,batching-static-right-skewed-b8-static-fcfs,9335.134055861,9334.134047558,21,0,right-skewed,36,0,2,request-000007,21,50.00041515004341,984.2193519998546,static
9333.149880089,9333.149879506,8,batching,2176.6551780001464,,batching-static-right-skewed-b8-static-fcfs,9335.326534684,9334.134049453,25,0,right-skewed,45,0,2,request-000008,25,49.686884625013285,984.1699469998275,static
9333.14989667,9333.149896129,8,batching,3886.3659069993446,,batching-static-right-skewed-b8-static-fcfs,9337.036262036,9335.830456868,25,0,right-skewed,57,0,2,request-000009,25,50.241881999985104,2680.560738999702,static
9333.149911282,9333.149910932,8,batching,4272.555319001185,,batching-static-right-skewed-b8-static-fcfs,9337.422466251,9336.196766112,26,0,right-skewed,169,0,2,request-000010,26,49.02800556003058,3046.8551800004207,static
9333.149942779,9333.149942561,8,batching,3683.9553259997047,,batching-static-right-skewed-b8-static-fcfs,9336.833897887,9335.778485553,22,0,right-skewed,41,0,2,request-000011,22,50.2577301904239,2628.5429920008028,static
9333.149954446,9333.149954206,8,batching,3935.516997000377,,batching-static-right-skewed-b8-static-fcfs,9337.085471203,9335.77848992,27,0,right-skewed,36,0,2,request-000012,27,50.26851088461206,2628.5357140004635,static
9333.149965967,9333.149965682,8,batching,3634.503715000392,,batching-static-right-skewed-b8-static-fcfs,9336.784469397,9335.778491314,21,0,right-skewed,35,0,2,request-000013,21,50.2989041499859,2628.525632000674,static
9333.199038224,9333.199037462,8,batching,3343.6222550008097,,batching-static-right-skewed-b8-static-fcfs,9336.542659717,9336.347397044,5,0,right-skewed,214,0,2,request-000014,5,48.81566824997208,3148.3595820009214,static
9333.199113809,9333.199113426,8,batching,3490.5876409993652,,batching-static-right-skewed-b8-static-fcfs,9336.689701067,9335.83046437,18,0,right-skewed,52,0,2,request-000015,18,50.54333511768217,2631.3509439987683,static
9333.199130257,9333.199129686,8,batching,3343.539598999996,,batching-static-right-skewed-b8-static-fcfs,9336.542669285,9336.247731218,7,0,right-skewed,180,0,2,request-000016,7,49.15634449995802,3048.601532000248,static
9333.248196715,9333.248195872,8,batching,5716.040618999614,,batching-static-right-skewed-b8-static-fcfs,9338.964236491,9338.258025843,15,0,right-skewed,256,0,2,request-000017,15,50.44361771420621,5009.829971000727,static
9333.248259914,9333.248259486,8,batching,4644.994193000457,,batching-static-right-skewed-b8-static-fcfs,9337.893253679,9337.633850806,6,0,right-skewed,54,0,2,request-000018,6,51.88057459999982,4385.591320000458,static
9333.248277205,9333.248276841,8,batching,5618.6239490016305,,batching-static-right-skewed-b8-static-fcfs,9338.86690079,9337.787717116,22,0,right-skewed,100,0,2,request-000019,22,51.389698761947024,4539.440275000743,static
9333.24829964,9333.248299056,8,batching,4644.965147999756,,batching-static-right-skewed-b8-static-fcfs,9337.893264204,9337.52966653,8,0,right-skewed,30,0,2,request-000020,8,51.94252485723285,4281.367473999126,static
9333.296217347,9333.296216325,8,batching,4649.414547000561,,batching-static-right-skewed-b8-static-fcfs,9337.945630872,9337.633855602,7,0,right-skewed,53,0,2,request-000021,7,51.962544999999714,4337.639277000562,static
9333.296269737,9333.296269286,8,batching,4649.369237999053,,batching-static-right-skewed-b8-static-fcfs,9337.945638524,9337.47691216,10,0,right-skewed,12,0,2,request-000022,10,52.080707110993295,4180.642874000114,static
9333.296291226,9333.296290719,8,batching,5123.901671000567,,batching-static-right-skewed-b8-static-fcfs,9338.42019239,9337.89290145,11,0,right-skewed,134,0,2,request-000023,11,52.72909399991477,4596.6107310014195,static
9339.326079831,9339.326078911,8,batching,1235.4978789990128,,batching-static-right-skewed-b8-static-fcfs,9340.56157679,9339.487997644,19,0,right-skewed,46,0,3,request-000000,19,59.64328588884705,161.91873299976578,static
9339.488175446,9339.488174286,8,batching,1813.5592329999781,,batching-static-right-skewed-b8-static-fcfs,9341.301733519,9340.832896146,10,0,right-skewed,80,0,3,request-000001,10,52.093041444499654,1344.7218599994812,static
9339.488230166,9339.488229741,8,batching,1761.734178999177,,batching-static-right-skewed-b8-static-fcfs,9341.24996392,9340.674129791,12,0,right-skewed,17,0,3,request-000002,12,52.3485571818376,1185.9000499989634,static
9339.488248184,9339.488247805,8,batching,1658.5219480002706,,batching-static-right-skewed-b8-static-fcfs,9341.146769753,9340.780521252,8,0,right-skewed,49,0,3,request-000003,8,52.321214428697466,1292.2734469993884,static
9339.488263634,9339.488263199,8,batching,2012.122312999054,,batching-static-right-skewed-b8-static-fcfs,9341.500385512,9340.78052303,15,0,right-skewed,61,0,3,request-000004,15,51.41874871424079,1292.259830999683,static
9339.488279196,9339.488278764,8,batching,2742.7573160002794,,batching-static-right-skewed-b8-static-fcfs,9342.23103608,9341.401731876,18,0,right-skewed,248,0,3,request-000005,18,48.7826002353198,1913.4531119998428,static
9339.488504295,9339.488503913,8,batching,2645.893131999401,,batching-static-right-skewed-b8-static-fcfs,9342.134397045,9340.883597889,26,0,right-skewed,81,0,3,request-000006,26,50.031966239985195,1395.093975999771,static
9339.488519141,9339.488518698,8,batching,2253.000588001669,,batching-static-right-skewed-b8-static-fcfs,9341.741519286,9340.728298475,21,0,right-skewed,36,0,3,request-000007,21,50.661040550039615,1239.7797770008765,static
9339.540706572,9339.54070553,8,batching,2394.8305510002683,,batching-static-right-skewed-b8-static-fcfs,9341.935536081,9340.728300225,25,0,right-skewed,45,0,3,request-000008,25,50.30149399999573,1187.5946950003708,static
9339.540757364,9339.540756834,8,batching,4136.6811389998475,,batching-static-right-skewed-b8-static-fcfs,9343.677437973,9342.452766814,25,0,right-skewed,57,0,3,request-000009,25,51.027964958317774,2912.009980000221,static
9339.540778864,9339.540778402,8,batching,4522.092909999628,,batching-static-right-skewed-b8-static-fcfs,9344.062871312,9342.821665844,26,0,right-skewed,169,0,3,request-000010,26,49.648218720030854,3280.887441998857,static
9339.540842235,9339.540841804,8,batching,3941.333748998659,,batching-static-right-skewed-b8-static-fcfs,9343.482175553,9342.400226303,22,0,right-skewed,41,0,3,request-000011,22,51.52139285712023,2859.384498999134,static
9339.540856334,9339.540856014,8,batching,4184.0751790005015,,batching-static-right-skewed-b8-static-fcfs,9343.724931193,9342.400230628,27,0,right-skewed,36,0,3,request-000012,27,50.95002173080642,2859.3746139995346,static
9339.540880932,9339.540880651,8,batching,3891.205476998948,,batching-static-right-skewed-b8-static-fcfs,9343.432086128,9342.400231922,21,0,right-skewed,35,0,3,request-000013,21,51.59271029997399,2859.3512709994684,static
9339.589957896,9339.589956927,8,batching,3590.981641998951,,batching-static-right-skewed-b8-static-fcfs,9343.180938569,9342.976192107,5,0,right-skewed,214,0,3,request-000014,5,51.186615499773325,3386.235179999858,static
9339.59006302,9339.59006252,8,batching,3741.77509600122,,batching-static-right-skewed-b8-static-fcfs,9343.331837616,9342.452774736,18,0,right-skewed,52,0,3,request-000015,18,51.70958117645676,2862.712216001455,static
9339.590081268,9339.590080639,8,batching,3590.8662420006294,,batching-static-right-skewed-b8-static-fcfs,9343.180946881,9342.873260591,7,0,right-skewed,180,0,3,request-000016,7,51.281048333294166,3283.1799520008644,static
9339.639869174,9339.639867638,8,batching,5951.080134000222,,batching-static-right-skewed-b8-static-fcfs,9345.590947772,9344.8998538,15,0,right-skewed,256,0,3,request-000017,15,49.36385514286355,5259.986162000132,static
9339.639946742,9339.639946187,8,batching,4902.8317449992755,,batching-static-right-skewed-b8-static-fcfs,9344.542777932,9344.278880571,6,0,right-skewed,54,0,3,request-000018,6,52.779472199836164,4638.934384000095,static
9339.639963923,9339.639963476,8,batching,5855.986877999385,,batching-static-right-skewed-b8-static-fcfs,9345.495950354,9344.437300243,22,0,right-skewed,100,0,3,request-000019,22,50.411910047582104,4797.336767000161,static
9339.639979846,9339.639979324,8,batching,4902.8077389994,,batching-static-right-skewed-b8-static-fcfs,9344.542787063,9344.170405043,8,0,right-skewed,30,0,3,request-000020,8,53.19743142847853,4530.42571900005,static
9339.688643833,9339.688642894,8,batching,4907.103900000948,,batching-static-right-skewed-b8-static-fcfs,9344.595746794,9344.278885207,7,0,right-skewed,53,0,3,request-000021,7,52.81026449999141,4590.242313000999,static
9339.688690775,9339.688690392,8,batching,4907.063886999822,,batching-static-right-skewed-b8-static-fcfs,9344.595754279,9344.117650096,10,0,right-skewed,12,0,3,request-000022,10,53.12268700011676,4428.959703998771,static
9339.68870609,9339.688705647,8,batching,5367.095526999037,,batching-static-right-skewed-b8-static-fcfs,9345.055801174,9344.542505239,11,0,right-skewed,134,0,3,request-000023,11,51.32959349994053,4853.799591999632,static
9345.9575548,9345.957554165,8,batching,1033.9939990008133,,batching-static-right-skewed-b8-static-fcfs,9346.991548164,9346.119190028,19,0,right-skewed,46,0,4,request-000000,19,48.46434088893956,161.6358629999013,static
9346.119449361,9346.119447811,8,batching,1617.102979000265,,batching-static-right-skewed-b8-static-fcfs,9347.73655079,9347.273240833,10,0,right-skewed,80,0,4,request-000001,10,51.47888411112136,1153.7930220001726,static
9346.119518644,9346.119518209,8,batching,1564.35285400039,,batching-static-right-skewed-b8-static-fcfs,9347.683871063,9347.107574796,12,0,right-skewed,17,0,4,request-000002,12,52.390569727239466,988.0565870007558,static
9346.119537277,9346.119536939,8,batching,1461.6872199985664,,batching-static-right-skewed-b8-static-fcfs,9347.581224159,9347.215160268,8,0,right-skewed,49,0,4,request-000003,8,52.29484157124326,1095.6233289998636,static
9346.119552411,9346.119551999,8,batching,1816.0767730005318,,batching-static-right-skewed-b8-static-fcfs,9347.935628772,9347.215161936,15,0,right-skewed,61,0,4,request-000004,15,51.461916857208834,1095.6099369996082,static
9346.11957885,9346.119578418,8,batching,2549.6226790000946,,batching-static-right-skewed-b8-static-fcfs,9348.669201097,9347.836449479,18,0,right-skewed,248,0,4,request-000005,18,48.98538929410279,1716.8710610003473,static
9346.119690134,9346.119689389,8,batching,2453.9884430014354,,batching-static-right-skewed-b8-static-fcfs,9348.573677832,9347.324770136,26,0,right-skewed,81,0,4,request-000006,26,49.95630784003879,1205.0807470004656,static
9346.119702687,9346.119702318,8,batching,2066.832159000114,,batching-static-right-skewed-b8-static-fcfs,9348.186534477,9347.160841263,21,0,right-skewed,36,0,4,request-000007,21,51.28466070000286,1041.138945000057,static
9346.168673407,9346.168672527,8,batching,2211.578463000478,,batching-static-right-skewed-b8-static-fcfs,9348.38025099,9347.160843089,25,0,right-skewed,45,0,4,request-000008,25,50.80866254168844,992.1705619999557,static
9346.168713946,9346.168713619,8,batching,3981.103014000837,,batching-static-right-skewed-b8-static-fcfs,9350.149816633,9348.879871323,25,0,right-skewed,57,0,4,request-000009,25,52.914387916644046,2711.15770400138,static
9346.168731231,9346.168730814,8,batching,4375.517332999152,,batching-static-right-skewed-b8-static-fcfs,9350.544248147,9349.25664474,26,0,right-skewed,169,0,4,request-000010,26,51.50413627998205,3087.913925999601,static
9346.168784095,9346.168783759,8,batching,3749.687991999963,,batching-static-right-skewed-b8-static-fcfs,9349.918471751,9348.82824669,22,0,right-skewed,41,0,4,request-000011,22,51.91547909522515,2659.4629310002347,static
9346.168796715,9346.168796313,8,batching,4031.603958999767,,batching-static-right-skewed-b8-static-fcfs,9350.200400272,9348.828250661,27,0,right-skewed,36,0,4,request-000012,27,52.77498503850298,2659.4543479986896,static
9346.168808859,9346.168808591,8,batching,3701.0529810013395,,batching-static-right-skewed-b8-static-fcfs,9349.869861572,9348.828251993,21,0,right-skewed,35,0,4,request-000013,21,52.08047895002892,2659.443402000761,static
9346.217907514,9346.217906496,8,batching,3403.4920590002002,,batching-static-right-skewed-b8-static-fcfs,9349.621398555,9349.412893177,5,0,right-skewed,214,0,4,request-000014,5,52.126344500265986,3194.9866809991363,static
9346.217972219,9346.217971801,8,batching,3554.6527470014553,,batching-static-right-skewed-b8-static-fcfs,9349.772624548,9348.879878994,18,0,right-skewed,52,0,4,request-000015,18,52.51444435303068,2661.9071929999336,static
9346.217987685,9346.217987293,8,batching,3403.4199620000436,,batching-static-right-skewed-b8-static-fcfs,9349.621407255,9349.309797794,7,0,right-skewed,180,0,4,request-000016,7,51.934910166589056,3091.8105010005092,static
9346.266734958,9346.266734012,8,batching,6050.425170999006,,batching-static-right-skewed-b8-static-fcfs,9352.317159183,9351.406323317,15,0,right-skewed,256,0,4,request-000017,15,65.05970471425826,5139.58930499939,static
9346.266793412,9346.266793052,8,batching,4769.2734060001385,,batching-static-right-skewed-b8-static-fcfs,9351.036066458,9350.762640749,6,0,right-skewed,54,0,4,request-000018,6,54.685141799927806,4495.8476970004995,static
9346.266809356,9346.266808915,8,batching,5954.5943130015075,,batching-static-right-skewed-b8-static-fcfs,9352.221403228,9350.921482162,22,0,right-skewed,100,0,4,request-000019,22,61.90100314285831,4654.673247001483,static
9346.266823677,9346.266823407,8,batching,4769.2523329988035,,batching-static-right-skewed-b8-static-fcfs,9351.03607574,9350.653526999,8,0,right-skewed,30,0,4,request-000020,8,54.649820142783156,4386.703591999321,static
9346.3146551,9346.314654168,8,batching,4777.601179001067,,batching-static-right-skewed-b8-static-fcfs,9351.092255347,9350.762646111,7,0,right-skewed,53,0,4,request-000021,7,54.93487266691469,4447.991942999579,static
9346.314710018,9346.314709624,8,batching,4777.553640999031,,batching-static-right-skewed-b8-static-fcfs,9351.092263265,9350.599120534,10,0,right-skewed,12,0,4,request-000022,10,54.793636777806874,4284.410909998769,static
9346.314725913,9346.314725575,8,batching,5248.247256000468,,batching-static-right-skewed-b8-static-fcfs,9351.562972831,9351.035731653,11,0,right-skewed,134,0,4,request-000023,11,52.72411779988033,4721.006078001665,static
9352.742769466,9352.742768832,8,batching,1153.2745419990533,,batching-continuous-right-skewed-b8-continuous-fcfs,9353.896043374,9352.892823993,19,0,right-skewed,46,0,0,request-000000,19,55.73441005556864,150.05516099881788,continuous
9352.89295581,9352.892954979,8,batching,787.2253010009445,,batching-continuous-right-skewed-b8-continuous-fcfs,9353.68018028,9353.182029774,10,0,right-skewed,80,0,0,request-000001,10,55.35005622227295,289.07479500048794,continuous
9352.893011377,9352.893010823,8,batching,731.7103309997037,,batching-continuous-right-skewed-b8-continuous-fcfs,9353.624721154,9353.006902474,12,0,right-skewed,17,0,0,request-000002,12,56.1653345453537,113.891651000813,continuous
9352.893062371,9352.893061811,8,batching,618.9606839998305,,batching-continuous-right-skewed-b8-continuous-fcfs,9353.512022495,9353.121105441,8,0,right-skewed,49,0,0,request-000003,8,55.84529342870935,228.04362999886507,continuous
9352.893084768,9352.893084356,8,batching,1002.9688660015381,,batching-continuous-right-skewed-b8-continuous-fcfs,9353.896053222,9353.12110728,15,0,right-skewed,61,0,0,request-000004,15,55.35328157150486,228.02292400047008,continuous
9352.893098363,9352.893097622,8,batching,1818.746311000723,,batching-continuous-right-skewed-b8-continuous-fcfs,9354.711843933,9353.788184745,18,0,right-skewed,248,0,0,request-000005,18,54.332893411757304,895.0871230008488,continuous
9352.893305917,9352.893305606,8,batching,1710.1349269996717,,batching-continuous-right-skewed-b8-continuous-fcfs,9354.603440533,9353.240298964,26,0,right-skewed,81,0,0,request-000006,26,54.525662759988336,346.99335799996334,continuous
9352.948866314,9352.948865348,8,batching,1284.5108299989079,,batching-continuous-right-skewed-b8-continuous-fcfs,9354.233376178,9353.121109144,21,0,right-skewed,36,0,0,request-000007,21,55.613351699958,172.24379599974782,continuous
9352.94890619,9352.948905774,8,batching,2036.631345999922,,batching-continuous-right-skewed-b8-continuous-fcfs,9354.98553712,9353.679931723,25,0,right-skewed,45,0,0,request-000008,25,54.40022487497723,731.0259490004682,continuous
9352.948921242,9352.948920892,8,batching,2204.657825999675,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.153578718,9353.842339874,25,0,right-skewed,57,0,0,request-000009,25,54.63495183334999,893.4189819992753,continuous
9352.948934414,9352.948933843,8,batching,2696.2061150006775,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.645139958,9354.288588636,26,0,right-skewed,169,0,0,request-000010,26,54.262052880003466,1339.6547930005909,continuous
9352.949039862,9352.949039599,8,batching,2259.727456001201,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.208767055,9354.06659556,22,0,right-skewed,41,0,0,request-000011,22,54.38911880957589,1117.5559610001073,continuous
9353.007119394,9353.007118439,8,batching,2475.516423000954,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.482634862,9354.066596856,27,0,right-skewed,36,0,0,request-000012,27,54.463000230778285,1059.4784170007188,continuous
9353.007164096,9353.007163709,8,batching,2475.480797000273,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.482644506,9354.392962561,21,0,right-skewed,35,0,0,request-000013,21,54.484097250042396,1385.798851999425,continuous
9353.007181758,9353.007181273,8,batching,2582.835174000138,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.590016447,9355.374938165,5,0,right-skewed,214,0,0,request-000014,5,53.76957050020792,2367.7568919993064,continuous
9353.00724222,9353.007241813,8,batching,2891.6127659995254,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.898854579,9354.933519189,18,0,right-skewed,52,0,0,request-000015,18,56.78443470584598,1926.2773760001437,continuous
9353.007255409,9353.007254987,8,batching,3024.9779480000143,,batching-continuous-right-skewed-b8-continuous-fcfs,9356.032232935,9355.644857164,7,0,right-skewed,180,0,0,request-000016,7,64.56262850012233,2637.6021769992803,continuous
9353.066039132,9353.066038178,8,batching,3792.7668829997856,,batching-continuous-right-skewed-b8-continuous-fcfs,9356.858805061,9356.095798533,15,0,right-skewed,256,0,0,request-000017,15,54.5004662856497,3029.7603550006897,continuous
9353.066222382,9353.06622191,8,batching,2635.3918660006457,,batching-continuous-right-skewed-b8-continuous-fcfs,9355.701613776,9355.427810026,6,0,right-skewed,54,0,0,request-000018,6,54.76075000005949,2361.5881160003482,continuous
9353.06624056,9353.066240193,8,batching,3998.307448999185,,batching-continuous-right-skewed-b8-continuous-fcfs,9357.064547642,9355.898618199,22,0,right-skewed,100,0,0,request-000019,22,55.520449666627904,2832.378005999999,continuous
9353.066256983,9353.066256576,8,batching,2965.9861820000515,,batching-continuous-right-skewed-b8-continuous-fcfs,9356.032242758,9355.589775525,8,0,right-skewed,30,0,0,request-000020,8,63.209604714107364,2523.5189490013,continuous
9353.121264925,9353.12126389,8,batching,3097.3389820010198,,batching-continuous-right-skewed-b8-continuous-fcfs,9356.218602872,9355.831652569,7,0,right-skewed,53,0,0,request-000021,7,64.49171716667479,2710.388679000971,continuous
9353.121312309,9353.121311771,8,batching,3158.8164180011518,,batching-continuous-right-skewed-b8-continuous-fcfs,9356.280128189,9355.701384212,10,0,right-skewed,12,0,0,request-000022,10,64.30488633345198,2580.072441000084,continuous
9353.121332047,9353.121331257,8,batching,3685.3607449993433,,batching-continuous-right-skewed-b8-continuous-fcfs,9356.806692002,9356.279854424,11,0,right-skewed,134,0,0,request-000023,11,52.68375779996859,3158.5231669996574,continuous
9357.320865104,9357.320864443,8,batching,1103.800250999484,,batching-continuous-right-skewed-b8-continuous-fcfs,9358.424664694,9357.474715626,19,0,right-skewed,46,0,1,request-000000,19,52.774948222173,153.85118300036993,continuous
9357.474935487,9357.474934478,8,batching,741.8487120012287,,batching-continuous-right-skewed-b8-continuous-fcfs,9358.21678319,9357.750305841,10,0,right-skewed,80,0,1,request-000001,10,51.83081655559363,275.37136300088605,continuous
9357.474987949,9357.474987575,8,batching,688.973841999541,,batching-continuous-right-skewed-b8-continuous-fcfs,9358.163961417,9357.583030776,12,0,right-skewed,17,0,1,request-000002,12,52.811876454473925,108.04320100032783,continuous
9357.475022251,9357.475021772,8,batching,585.0592670012702,,batching-continuous-right-skewed-b8-continuous-fcfs,9358.060081039,9357.695502917,8,0,right-skewed,49,0,1,request-000003,8,52.082588857177015,220.4811450010311,continuous
9357.475038029,9357.475037657,8,batching,949.6377730010863,,batching-continuous-right-skewed-b8-continuous-fcfs,9358.42467543,9357.69550445,15,0,right-skewed,61,0,1,request-000004,15,52.083641428648015,220.46679300001415,continuous
9357.475052775,9357.475052426,8,batching,1728.5695509999641,,batching-continuous-right-skewed-b8-continuous-fcfs,9359.203621977,9358.321988442,18,0,right-skewed,248,0,1,request-000005,18,51.860796176483476,846.936015999745,continuous
9357.47515139,9357.475150887,8,batching,1623.3997060007823,,batching-continuous-right-skewed-b8-continuous-fcfs,9359.098550593,9357.801770242,26,0,right-skewed,81,0,1,request-000006,26,51.87121404000209,326.61935500073014,continuous
9357.529136982,9357.529136093,8,batching,1209.9251199997525,,batching-continuous-right-skewed-b8-continuous-fcfs,9358.739061213,9357.695505854,21,0,right-skewed,36,0,1,request-000007,21,52.17776794997917,166.3697610001691,continuous
9357.529179698,9357.529179143,8,batching,1947.5423299991235,,batching-continuous-right-skewed-b8-continuous-fcfs,9359.476721473,9358.216562589,25,0,right-skewed,45,0,1,request-000008,25,52.50662016669594,687.3834459984209,continuous
