batch_size,cache_blocks_free,cache_blocks_used,cache_contiguous_waste_gb,cache_contiguous_waste_tokens,cache_device_metadata,cache_memory_reduction_pct,cache_paged_allocated_gb,cache_paged_fragmentation_pct,cache_paged_waste_tokens,cache_peak_blocks_used,cache_peak_paged_allocated_gb,cache_used_tokens,chunk_size,comparison,config,decode_cpu_ms,decode_cuda_ms,decode_iterations,duration_s,e2e_ms_max,e2e_ms_p50,e2e_ms_p95,e2e_ms_p99,experiment,gpu_memory_peak_gb,gpu_utilization_mean_pct,metadata_construction_ms,mixed_cpu_ms,mixed_cuda_ms,mixed_iterations,policy,preemptions,prefill_cpu_ms,prefill_cuda_ms,prefill_iterations,profile_name,recomputed_tokens,repeat,requests,scheduler_mode,successful_requests,throughput_tokens_per_s,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,ttft_ms_max,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,variant
4,512.0,0.0,13.997543334960938,524196.0,False,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-rebuild-16x8-b4-continuous-fcfs,345.8961010001076,345.9684181213379,7,1.1729530000011437,1172.4060559990903,1172.3457309999503,1172.3977188493336,1172.404388569139,metadata-rebuild-16x8-b4-continuous-fcfs,7.40447998046875,33.0,5.841474996486795,0.0,0,0,fcfs,0,822.2476180017111,824.734302520752,16,16x8,0,1,4,continuous,4,27.28157053178499,49.59957957141471,49.600223685826805,49.60027148013718,825.2154999991035,825.1486740000473,825.2065085493086,825.2137017091445,rebuild
4,512.0,0.0,13.997543334960938,524196.0,False,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-rebuild-16x8-b4-continuous-fcfs,345.7939530017029,345.8483200073242,7,1.1443249140011176,1143.7294669995026,1143.629396000506,1143.7155232994883,1143.7266782594997,metadata-rebuild-16x8-b4-continuous-fcfs,7.40447998046875,34.833333333333336,5.71770999704313,0.0,0,0,fcfs,0,794.0239730032772,796.2696342468262,16,16x8,0,2,4,continuous,4,27.964085731658507,49.566010071430355,49.56661483557971,49.566662852690314,796.7734710000514,796.6673255004935,796.7588940000496,796.770555600051,rebuild
4,512.0,0.0,13.997543334960938,524196.0,False,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-rebuild-16x8-b4-continuous-fcfs,354.6514039990143,354.7382698059082,7,1.1539144859998487,1153.2543539997278,1153.1959295007255,1153.2457325997711,1153.2526297197364,metadata-rebuild-16x8-b4-continuous-fcfs,7.40447998046875,35.666666666666664,5.607933999272063,0.0,0,0,fcfs,0,794.531964998896,796.9349746704102,16,16x8,0,3,4,continuous,4,27.731691029316185,50.83558378581594,50.83687449284428,50.83693615568077,797.4157919998106,797.3468430000139,797.4064885497683,797.4139313098021,rebuild
4,512.0,0.0,13.997543334960938,524196.0,False,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-rebuild-16x8-b4-continuous-fcfs,347.0975259988336,347.1982727050781,7,1.1543263900002785,1153.7604140012263,1153.7191874995187,1153.7549687008323,1153.7593249411475,metadata-rebuild-16x8-b4-continuous-fcfs,7.40447998046875,35.666666666666664,5.5823249986133305,0.0,0,0,fcfs,0,802.4792509986582,804.8248252868652,16,16x8,0,4,4,continuous,4,27.721795392715816,49.77347907138859,49.774301192883286,49.77436926715849,805.3699060001236,805.3048339997986,805.3612408000845,805.3681729601158,rebuild
4,512.0,0.0,13.997543334960938,524196.0,True,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-cached-16x8-b4-continuous-fcfs,339.4823720009299,339.52294158935547,7,1.116081980000672,1115.4445600004692,1115.3679199996986,1115.4337892502554,1115.4424058504264,metadata-cached-16x8-b4-continuous-fcfs,7.40447998046875,36.72727272727273,3.498128999126493,0.0,0,0,fcfs,0,772.0678979949298,774.3250541687012,16,16x8,0,0,4,continuous,4,28.671728935163642,48.67731492842202,48.67788940719037,48.67794016722265,774.7063250008068,774.623730500025,774.6948831507325,774.704036630792,cached
4,512.0,0.0,13.997543334960938,524196.0,True,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-cached-16x8-b4-continuous-fcfs,345.6715280008211,345.73110580444336,7,1.3125722009990568,1311.9469440007379,1311.881526500656,1311.937974450575,1311.9451500907053,metadata-cached-16x8-b4-continuous-fcfs,7.40447998046875,30.583333333333332,3.6073750070499955,0.0,0,0,fcfs,0,962.0263100005104,964.4841575622559,16,16x8,0,1,4,continuous,4,24.37961125158935,49.56675900003964,49.56740543570309,49.567465658523616,964.9852420006937,964.9142135003785,964.9756616507148,964.9833259306979,cached
4,512.0,0.0,13.997543334960938,524196.0,True,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-cached-16x8-b4-continuous-fcfs,348.09648700138496,348.13510513305664,7,1.1310075519995735,1130.4917499983276,1130.4279829992083,1130.4828452485708,1130.4899690483762,metadata-cached-16x8-b4-continuous-fcfs,7.40447998046875,36.166666666666664,3.619768996941275,0.0,0,0,fcfs,0,778.3163750009408,780.6317176818848,16,16x8,0,2,4,continuous,4,28.293356612363333,49.91769471442759,49.91801888567612,49.91803623421999,781.0739109991118,781.0036139990189,781.0643139991043,781.0719915991103,cached
4,512.0,0.0,13.997543334960938,524196.0,True,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-cached-16x8-b4-continuous-fcfs,333.05678899705526,333.1281280517578,7,1.1182007570005226,1116.7685330001405,1116.712233000726,1116.7607784502252,1116.7669820901574,metadata-cached-16x8-b4-continuous-fcfs,7.40447998046875,36.0,3.633839000031003,0.0,0,0,fcfs,0,779.6350519965927,781.989501953125,16,16x8,0,3,4,continuous,4,28.61740148149895,47.75320092851741,47.75410829283179,47.75418908711279,782.5040990010166,782.4398265011041,782.4955004010917,782.5023792810316,cached
4,512.0,0.0,13.997543334960938,524196.0,True,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-cached-16x8-b4-continuous-fcfs,343.65158199943835,343.70153427124023,7,1.1506940730014321,1150.1235349987837,1150.0150955007484,1150.1087841490516,1150.1205848288373,metadata-cached-16x8-b4-continuous-fcfs,7.40447998046875,34.666666666666664,3.7363709907367593,0.0,0,0,fcfs,0,801.3961069973448,804.3772735595703,16,16x8,0,4,4,continuous,4,27.809302881462024,49.29653192864082,49.29726001438602,49.2973249172584,805.0536989994725,804.9393720002627,805.0383467994834,805.0506285594747,cached
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,1,prefill,prefill-token-128x32-b4-continuous-fcfs,1705.8564009967085,1706.0914840698242,31,7.902859104000527,7902.2759509989555,7902.216980499361,7902.267986748939,7902.274358148952,prefill-token-128x32-b4-continuous-fcfs,7.40447998046875,37.714285714285715,24.591777013483807,0.0,0,0,fcfs,0,6170.427968016156,6190.838863372803,128,128x32,0,0,4,continuous,4,16.196669878019815,55.18751830641122,55.18770007899929,55.18771531900183,6191.470096999183,6191.403913000613,6191.4613939992705,6191.4683563992,token
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,1,prefill,prefill-token-128x32-b4-continuous-fcfs,1481.4289350088075,1481.6464881896973,31,7.764149151998936,7763.628753999001,7763.560341500124,7763.619369249409,7763.626877049082,prefill-token-128x32-b4-continuous-fcfs,7.40447998046875,38.103896103896105,24.952206997113535,0.0,0,0,fcfs,0,6254.962950995832,6276.631587982178,128,128x32,0,1,4,continuous,4,16.486030535238427,47.94529462903865,47.945457066118486,47.94546950354186,6277.333488000295,6277.256207999926,6277.323118800268,6277.33141416029,token
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,1,prefill,prefill-token-128x32-b4-continuous-fcfs,1535.9342660030961,1536.271842956543,31,7.954500047999318,7953.844354000466,7953.773757000818,7953.834443500637,7953.8423719005,prefill-token-128x32-b4-continuous-fcfs,7.40447998046875,36.35897435897436,24.633517998154275,0.0,0,0,fcfs,0,6390.541111994025,6411.086513519287,128,128x32,0,2,4,continuous,4,16.09152042587441,49.74466812904387,49.744899843552695,49.74492012355474,6411.767255000086,6411.689045000458,6411.756612050158,6411.7651264101005,token
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,1,prefill,prefill-token-128x32-b4-continuous-fcfs,1475.7298279946554,1475.9807624816895,31,7.674574667000343,7673.983432001478,7673.920994499895,7673.9747599011025,7673.981697581403,prefill-token-128x32-b4-continuous-fcfs,7.40447998046875,37.526315789473685,24.106852992190397,0.0,0,0,fcfs,0,6172.215262993632,6192.627048492432,128,128x32,0,3,4,continuous,4,16.678448715911657,47.764687919352,47.764872517766506,47.76488843905921,6193.2855600007315,6193.215668999983,6193.2761038505305,6193.283668770691,token
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,1,prefill,prefill-token-128x32-b4-continuous-fcfs,1492.225429001337,1492.43754196167,31,7.919444790999478,7918.762278000941,7918.695412999114,7918.753020000622,7918.760426400877,prefill-token-128x32-b4-continuous-fcfs,7.40447998046875,36.52564102564103,25.01360901260341,0.0,0,0,fcfs,0,6399.270590985907,6421.047500610352,128,128x32,0,4,4,continuous,4,16.162749205029268,48.29202619352615,48.29219445969542,48.2922095758283,6421.71614200015,6421.642600999803,6421.706167150114,6421.714147030143,token
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,16,prefill,prefill-chunk16-128x32-b4-continuous-fcfs,1505.7209840069845,1505.8651504516602,31,1.9397200729999895,1939.0517259998887,1939.003786000285,1939.0452330999324,1939.0504274198975,prefill-chunk16-128x32-b4-continuous-fcfs,7.87322998046875,36.6,14.170039999953588,0.0,0,0,fcfs,0,426.57853799937584,427.9453811645508,8,128x32,0,0,4,continuous,4,65.98890313179777,48.734678306455834,48.73487529674739,48.73489307222635,428.28501499934646,428.2287585001541,428.2776051494693,428.28353302937103,chunk16
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,16,prefill,prefill-chunk16-128x32-b4-continuous-fcfs,1493.8221060001524,1494.0188446044922,31,1.9199563399997714,1919.3923650000215,1919.3173420007952,1919.3820354001218,1919.3902990800416,prefill-chunk16-128x32-b4-continuous-fcfs,7.87322998046875,38.94736842105263,13.975553996715462,0.0,0,0,fcfs,0,418.8124179981969,420.16172790527344,8,128x32,0,1,4,continuous,4,66.66818267337018,48.34620548389202,48.34643571938936,48.34645406004124,420.66985099882004,420.58497200014244,420.65850949884407,420.66758269882484,chunk16
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,16,prefill,prefill-chunk16-128x32-b4-continuous-fcfs,1530.709806997038,1530.9260444641113,31,1.9734327149999444,1972.8460520000226,1972.789885999191,1972.8383079498599,1972.84450318999,prefill-chunk16-128x32-b4-continuous-fcfs,7.87322998046875,37.9,16.002017004211666,0.0,0,0,fcfs,0,434.74060900371114,435.97840118408203,8,128x32,0,2,4,continuous,4,64.86159828357948,49.56245235482657,49.562636741953725,49.562653309696486,436.4175310001883,436.35386299956735,436.40897335017144,436.41581947018494,chunk16
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,16,prefill,prefill-chunk16-128x32-b4-continuous-fcfs,1696.498506998978,1696.807388305664,31,2.1279465870011336,2127.383581000686,2127.3185300005935,2127.3747311507577,2127.3818110307,prefill-chunk16-128x32-b4-continuous-fcfs,7.87322998046875,34.9,14.567431999239489,0.0,0,0,fcfs,0,423.2853529993008,424.5055351257324,8,128x32,0,3,4,continuous,4,60.15188575780348,54.91203577419642,54.91222582742862,54.912241733237614,425.1197410012537,425.0454210005046,425.1098606511732,425.1177649312376,chunk16
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,16,prefill,prefill-chunk16-128x32-b4-continuous-fcfs,1493.0307859976892,1493.248706817627,31,1.9223405250013457,1921.7130649994942,1921.6471710005862,1921.7041993996645,1921.7112918795283,prefill-chunk16-128x32-b4-continuous-fcfs,7.87322998046875,38.68421052631579,14.320704996862332,0.0,0,0,fcfs,0,421.700538998266,423.0046081542969,8,128x32,0,4,4,continuous,4,66.58549738471044,48.32997819354909,48.330159922607564,48.33017740390313,423.4918040001503,423.4178470005645,423.48199820016816,423.48984284015387,chunk16
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,32,prefill,prefill-chunk32-128x32-b4-continuous-fcfs,1487.1457959943655,1487.3449592590332,31,1.7180798709996452,1717.3992169991834,1717.3395274994618,1717.3919400491286,1717.3977616091724,prefill-chunk32-128x32-b4-continuous-fcfs,7.98651123046875,39.411764705882355,13.93112400364771,0.0,0,0,fcfs,0,224.47435699905327,225.0022087097168,4,128x32,0,0,4,continuous,4,74.50177501091649,48.12996280645987,48.130140445139276,48.13015425674694,225.38257699852693,225.31068049920577,225.37384009856396,225.38082961853434,chunk32
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,32,prefill,prefill-chunk32-128x32-b4-continuous-fcfs,1484.4273830058228,1484.6174507141113,31,1.7076638340004138,1707.0941040001344,1707.033750500159,1707.0859099500922,1707.092465190126,prefill-chunk32-128x32-b4-continuous-fcfs,7.98651123046875,39.23529411764706,14.227186000425718,0.0,0,0,fcfs,0,216.60864800287527,217.10511779785156,4,128x32,0,1,4,continuous,4,74.95620475848818,48.048845016138884,48.049055880610766,48.04907499544096,217.59255300094082,217.51955499985343,217.5828132008064,217.59060504091394,chunk32
4,512.0,0.0,13.983016967773438,523652.0,True,99.8779296875,0.0,0.0,0.0,40.0,0.01708984375,0.0,32,prefill,prefill-chunk32-128x32-b4-continuous-fcfs,1488.5341369990783,1488.711109161377,31,1.7124258879994159,1711.7590719990403,1711.6980395003338,1711.7506184491504,1711.7573812890623,prefill-chunk32-128x32-b4-continuous-fcfs,7.98651123046875,39.11764705882353,13.944547001301544,0.0,0,0,fcfs,0,217.23970199855103,217.78594970703125,4,128x32,0,2,4,continuous,4,74.74776041229975,48.17858633874317,48.178770496812625,48.178786615520835,218.2313189987326,218.1618629992954,218.22192734880446,218.22944066874697,chunk32
