admitted_s,arrival_s,backend,batch_size,e2e_ms,error,finished_s,first_token_s,output_tokens,preemptions,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,workload
13693.909790684,13693.909789843,triton-int8,2,887.2481509988575,,13694.797037994,13694.234525291,10,0,80,0,2,request-000001,10,62.50141144442346,324.7354479990463,right-skewed
13693.909829933,13693.909829656,triton-int8,2,1705.335152999396,,13695.615164809,13694.92303504,12,0,17,0,2,request-000002,12,62.920888090957305,1013.2053839988657,right-skewed
13693.90984482,13693.909844404,triton-int8,2,1833.6235510014376,,13695.743467955,13695.306663073,8,0,49,0,2,request-000003,8,62.400697428529384,1396.818669001732,right-skewed
13693.909858095,13693.909857748,triton-int8,2,2857.6318680006807,,13696.767489616,13695.873525333,15,0,61,0,2,request-000004,15,63.854591642926344,1963.6675849997118,right-skewed
13693.909871069,13693.909870739,triton-int8,2,3946.90323299983,,13697.856773972,13696.767299708,18,0,248,0,2,request-000005,18,64.08672141172728,2857.428969000466,right-skewed
13693.90995873,13693.909958477,triton-int8,2,4833.348726000622,,13698.743307203,13697.146468322,26,0,81,0,2,request-000006,26,63.87355523998849,3236.50984500091,right-skewed
13693.909970898,13693.909970672,triton-int8,2,5436.697057999481,,13699.34666773,13698.051387212,21,0,36,0,2,request-000007,21,64.76402590005819,4141.416539998318,right-skewed
13699.386748688,13699.386748031,triton-int8,2,1344.9505070002488,,13700.731698538,13699.593856119,19,0,46,0,3,request-000000,19,63.21346772225903,207.10808799958613,right-skewed
13699.593975836,13699.593974908,triton-int8,2,888.6379149989807,,13700.482612823,13699.913202705,10,0,80,0,3,request-000001,10,63.267790888858144,319.2277969992574,right-skewed
13699.594037918,13699.59403757,triton-int8,2,1705.0557300008222,,13701.2990933,13700.607680232,12,0,17,0,3,request-000002,12,62.85573345452246,1013.6426620010752,right-skewed
13699.594054568,13699.59405425,triton-int8,2,1831.8576410001697,,13701.425911891,13700.983122237,8,0,49,0,3,request-000003,8,63.255664857154315,1389.0679870000895,right-skewed
13699.594070452,13699.5940699,triton-int8,2,2861.05920800037,,13702.455129108,13701.554795887,15,0,61,0,3,request-000004,15,64.30951578581049,1960.725986999023,right-skewed
13699.594084993,13699.594084622,triton-int8,2,3933.412140000655,,13703.527496762,13702.454896994,18,0,248,0,3,request-000005,18,63.094104000008564,2860.8123720005096,right-skewed
13699.594193677,13699.594193331,triton-int8,2,4818.95220899969,,13704.41314554,13702.839937662,26,0,81,0,3,request-000006,26,62.92831512000703,3245.744330999514,right-skewed
13699.594207065,13699.594206811,triton-int8,2,5386.964137000177,,13704.981170948,13703.716741417,21,0,36,0,3,request-000007,21,63.22147655000663,4122.534606000045,right-skewed
13705.019541063,13705.019540198,triton-int8,2,1327.0835189996433,,13706.346623717,13705.20921661,19,0,46,0,4,request-000000,19,63.189283722244404,189.676411999244,right-skewed
13705.209333892,13705.209333027,triton-int8,2,886.5372889995342,,13706.095870316,13705.530245841,10,0,80,0,4,request-000001,10,62.84716388876809,320.91281400062144,right-skewed
13705.209379299,13705.209378967,triton-int8,2,1708.5944640002708,,13706.917973431,13706.22150187,12,0,17,0,4,request-000002,12,63.31559645447917,1012.1229030009999,right-skewed
13705.20939631,13705.209395813,triton-int8,2,1836.6681459992833,,13707.046063959,13706.60711083,8,0,49,0,4,request-000003,8,62.707589857122265,1397.7150169994275,right-skewed
13705.209410558,13705.209409834,triton-int8,2,2869.6805750005296,,13708.079090409,13707.175159037,15,0,61,0,4,request-000004,15,64.56652657146022,1965.7492030000867,right-skewed
13705.209423736,13705.209423402,triton-int8,2,3943.7029700002313,,13709.153126372,13708.078852058,18,0,248,0,4,request-000005,18,63.192606705877765,2869.4286560003093,right-skewed
13705.209540914,13705.20954059,triton-int8,2,4888.666314000147,,13710.098206904,13708.462990191,26,0,81,0,4,request-000006,26,65.40866852003091,3253.4496009993745,right-skewed
13705.209553721,13705.209553467,triton-int8,2,5475.605989999167,,13710.685159457,13709.346299219,21,0,36,0,4,request-000007,21,66.9430119000026,4136.745751999115,right-skewed
13710.803900944,13710.803900162,triton-int8,4,559.7903720008617,,13711.363690534,13710.892048241,8,0,16,0,0,request-000000,8,67.37747042877474,88.14807899943844,16x8
13710.803957373,13710.803957005,triton-int8,4,559.7436799998832,,13711.363700685,13710.892052356,8,0,16,0,0,request-000001,8,67.37833271446496,88.09535099862842,16x8
13710.803973003,13710.803972774,triton-int8,4,559.733412001151,,13711.363706186,13710.892053898,8,0,16,0,0,request-000002,8,67.3788982858241,88.08112400038226,16x8
13710.803985277,13710.803985049,triton-int8,4,559.7260189988447,,13711.363711068,13710.892055669,8,0,16,0,0,request-000003,8,67.37934271430797,88.07061999868893,16x8
13711.401356831,13711.401356143,triton-int8,4,529.527897000662,,13711.93088404,13711.490043722,8,0,16,0,1,request-000000,8,62.977188285783214,88.68757900017954,16x8
13711.401408593,13711.401408319,triton-int8,4,529.4846070009953,,13711.930892926,13711.49004655,8,0,16,0,1,request-000001,8,62.97805371442727,88.63823100000445,16x8
13711.401422984,13711.401422775,triton-int8,4,529.4751300007192,,13711.930897905,13711.490047635,8,0,16,0,1,request-000002,8,62.978610000105355,88.62485999998171,16x8
13711.401434842,13711.401434656,triton-int8,4,529.4675220011413,,13711.930902178,13711.490048793,8,0,16,0,1,request-000003,8,62.97905500001174,88.61413700105913,16x8
13711.966933026,13711.966932313,triton-int8,4,538.9892679995683,,13712.505921581,13712.055057235,8,0,16,0,2,request-000000,8,64.40919228563351,88.12492200013367,16x8
13711.966985876,13711.966985492,triton-int8,4,538.9453950010648,,13712.505930887,13712.055060801,8,0,16,0,2,request-000001,8,64.41001228579678,88.07530900048732,16x8
13711.967017078,13711.967016723,triton-int8,4,538.9194529998349,,13712.505936176,13712.055062459,8,0,16,0,2,request-000002,8,64.41053099998888,88.04573599991272,16x8
13711.967032753,13711.967032521,triton-int8,4,538.9085399983742,,13712.505941061,13712.055064241,8,0,16,0,2,request-000003,8,64.41097428562769,88.0317199989804,16x8
13712.54250568,13712.542504976,triton-int8,4,522.2298860007868,,13713.064734862,13712.629237684,8,0,16,0,3,request-000000,8,62.213882571606,86.7327079995448,16x8
13712.542557898,13712.54255764,triton-int8,4,522.1862270009296,,13713.064743867,13712.629240636,8,0,16,0,3,request-000001,8,62.21474728564707,86.68299600140017,16x8
13712.542571708,13712.542571484,triton-int8,4,522.1775369991519,,13713.064749021,13712.629242175,8,0,16,0,3,request-000002,8,62.21526371414906,86.67069100010849,16x8
13712.542582363,13712.542582158,triton-int8,4,522.171006001372,,13713.064753164,13712.629243398,8,0,16,0,3,request-000003,8,62.215680857272154,86.66124000046693,16x8
13713.101557389,13713.101556429,triton-int8,4,5036.387120000654,,13718.137943549,13714.714417086,8,0,16,0,4,request-000000,8,489.0752090000855,1612.8606570000557,16x8
13713.101605612,13713.101605325,triton-int8,4,5036.348397999973,,13718.137953723,13714.714421435,8,0,16,0,4,request-000001,8,489.07604114304246,1612.8161099986755,16x8
13713.101619202,13713.101618895,triton-int8,4,5036.3402550010505,,13718.13795915,13714.714423571,8,0,16,0,4,request-000002,8,489.07651128579994,1612.8046760004509,16x8
13716.140767281,13716.14076626,triton-int8,4,2125.5549550005526,,13718.266321215,13717.789328463,8,0,16,0,4,request-000003,8,68.14182171417217,1648.5622030013474,16x8
13718.377196072,13718.377195212,triton-int8,4,4124.71565299893,,13722.501910865,13720.495025329,32,0,128,0,0,request-000000,32,64.73824309673105,2117.830117000267,128x32
13718.377261468,13718.377261086,triton-int8,4,4124.662132000594,,13722.501923218,13720.495030888,32,0,128,0,0,request-000001,32,64.73846225808009,2117.7698020001117,128x32
13718.377280721,13718.377280326,triton-int8,4,4124.649544000931,,13722.50192987,13720.495032681,32,0,128,0,0,request-000002,32,64.73861900004492,2117.7523549995385,128x32
13718.377295705,13718.377295341,triton-int8,4,4124.640729998646,,13722.501936071,13720.495034342,32,0,128,0,0,request-000003,32,64.73876545157597,2117.7390009997907,128x32
13722.540601508,13722.54060082,triton-int8,4,7332.001251999827,,13729.872602072,13726.246219528,32,0,128,0,1,request-000000,32,116.98008206451871,3705.618707999747,128x32
13722.540660984,13722.540660474,triton-int8,4,7331.9527080002445,,13729.872613182,13726.246225082,32,0,128,0,1,request-000001,32,116.98026129030744,3705.5646080007136,128x32
13722.54067815,13722.540677739,triton-int8,4,7331.94234199982,,13729.872620081,13726.246227266,32,0,128,0,1,request-000002,32,116.98041338710145,3705.5495269996754,128x32
13725.481447285,13725.481446007,triton-int8,4,4519.359053001608,,13730.00080506,13728.010422345,32,0,128,0,1,request-000003,32,64.20589403229138,2528.976338000575,128x32
13730.040173078,13730.040172437,triton-int8,4,3149.6136629994,,13733.1897861,13731.196139284,32,0,128,0,2,request-000000,32,64.31118761288563,1155.9668469999451,128x32
13730.040238324,13730.04023792,triton-int8,4,3149.567880998802,,13733.189805801,13731.196144409,32,0,128,0,2,request-000001,32,64.31165780644909,1155.9064889988804,128x32
13730.040256745,13730.040256391,triton-int8,4,3149.557110000387,,13733.189813501,13731.196146231,32,0,128,0,2,request-000002,32,64.31184741937145,1155.8898399998725,128x32
13730.04027075,13730.040270188,triton-int8,4,3149.5493370002805,,13733.189819525,13731.196148127,32,0,128,0,2,request-000003,32,64.31198058066178,1155.8779389997653,128x32
13733.22824211,13733.228241316,triton-int8,4,3206.1808340004063,,13736.43442215,13734.387578853,32,0,128,0,3,request-000000,32,66.02720312900689,1159.3375370011927,128x32
13733.228301732,13733.228301399,triton-int8,4,3206.1318489995756,,13736.434433248,13734.38758629,32,0,128,0,3,request-000001,32,66.02732122577905,1159.284891000425,128x32
13733.22831997,13733.228319652,triton-int8,4,3206.1205489990243,,13736.434440201,13734.387588643,32,0,128,0,3,request-000002,32,66.02746961289085,1159.2689909994078,128x32
13733.228334971,13733.228334584,triton-int8,4,3206.1115220003558,,13736.434446106,13734.387590481,32,0,128,0,3,request-000003,32,66.02760080650407,1159.2558969987294,128x32
13736.473357911,13736.473357187,triton-int8,4,3207.043075999536,,13739.680400263,13737.637972459,32,0,128,0,4,request-000000,32,65.88476787093838,1164.6152720004466,128x32
13736.47341265,13736.473412182,triton-int8,4,3207.0005780005886,,13739.68041276,13737.63797805,32,0,128,0,4,request-000001,32,65.88499064521109,1164.5658679990447,128x32
13736.47342939,13736.473429014,triton-int8,4,3206.990679998853,,13739.680419694,13737.637980408,32,0,128,0,4,request-000002,32,65.88513825802018,1164.5513940002274,128x32
13736.473442607,13736.473442325,triton-int8,4,3206.9834820013057,,13739.680425807,13737.637982621,32,0,128,0,4,request-000003,32,65.88526406454959,1164.5402960002684,128x32
13739.805322777,13739.805322127,triton-int8,4,6399.25256800052,,13746.204574695,13740.006501608,19,0,46,0,0,request-000000,19,344.3373937222229,201.17948100050853,right-skewed
13740.006628732,13740.006627902,triton-int8,4,4237.7163150013075,,13744.244344217,13743.648913141,10,0,80,0,0,request-000001,10,66.1590084445278,3642.2852390005573,right-skewed
13740.00669693,13740.006696599,triton-int8,4,4153.510745998574,,13744.160207345,13743.423635412,12,0,17,0,0,request-000002,12,66.9610848181037,3416.938812999433,right-skewed
13740.006715888,13740.00671548,triton-int8,4,4022.1913549994497,,13744.028906835,13743.584187056,8,0,49,0,0,request-000003,8,63.53139699993854,3577.47157599988,right-skewed
13740.006731295,13740.006730923,triton-int8,4,9918.528341999263,,13749.925259265,13745.94228241,15,0,61,0,0,request-000004,15,284.4983467856374,5935.551487000339,right-skewed
13740.006746693,13740.006746265,triton-int8,4,12398.422082998877,,13752.405168348,13749.924986211,18,0,248,0,0,request-000005,18,145.89306688236212,9918.239945998721,right-skewed
13740.006863913,13740.006863581,triton-int8,4,12330.306138999731,,13752.33716972,13746.38280986,26,0,81,0,0,request-000006,26,238.17439439997543,6375.946279000345,right-skewed
13740.006879842,13740.006879407,triton-int8,4,10697.474686001442,,13750.704354093,13748.031186347,21,0,36,0,0,request-000007,21,133.65838730005635,8024.306940000315,right-skewed
13741.680858735,13741.680857687,triton-int8,4,12986.360863998925,,13754.667218551,13750.125118988,25,0,45,0,0,request-000008,25,189.25414845830346,8444.261300999642,right-skewed
13741.680910892,13741.680910427,triton-int8,4,13833.766429999741,,13755.514676857,13752.336867072,25,0,57,0,0,request-000009,25,132.40874104167233,10655.956644999605,right-skewed
13741.680928578,13741.680928164,triton-int8,4,14626.777706000212,,13756.30770587,13754.667020536,26,0,169,0,0,request-000010,26,65.62741335997998,12986.092372000712,right-skewed
13741.680964948,13741.680964595,triton-int8,4,13898.016737000944,,13755.578981332,13754.201942018,22,0,41,0,0,request-000011,22,65.57330066668025,12520.977423000659,right-skewed
13756.348705668,13756.348704885,triton-int8,4,1552.8947629991308,,13757.901599648,13756.547714156,19,0,46,0,1,request-000000,19,75.21586066660448,199.00927100025,right-skewed
13756.547844701,13756.547843482,triton-int8,4,1006.731495999702,,13757.554574978,13756.938619594,10,0,80,0,1,request-000001,10,68.4394871109867,390.77611200082174,right-skewed
13756.547894171,13756.547893835,triton-int8,4,923.0656299987459,,13757.470959465,13756.720350489,12,0,17,0,1,request-000002,12,68.23717963627793,172.45665399968857,right-skewed
13756.547922123,13756.54792168,triton-int8,4,789.9564550007199,,13757.337878135,13756.871869715,8,0,49,0,1,request-000003,8,66.57263142863356,323.948035000285,right-skewed
13756.547935397,13756.547934958,triton-int8,4,2154.4146849992103,,13758.702349643,13757.642506559,15,0,61,0,1,request-000004,15,75.703077428573,1094.5716009991884,right-skewed
13756.547949821,13756.547949303,triton-int8,4,3280.5771670009563,,13759.82852647,13758.702095604,18,0,248,0,1,request-000005,18,66.26063917653536,2154.146300999855,right-skewed
13756.548083196,13756.548082841,triton-int8,4,3214.851370999895,,13759.762934212,13758.080080683,26,0,81,0,1,request-000006,26,67.3141411600227,1531.9978419993276,right-skewed
13756.548098175,13756.54809785,triton-int8,4,2952.228878999449,,13759.500326729,13758.147849135,21,0,36,0,1,request-000007,21,67.62387969993142,1599.7512850008206,right-skewed
13756.632062385,13756.632061392,triton-int8,4,3893.250041999636,,13760.525311434,13758.903540325,25,0,45,0,1,request-000008,25,67.57379620830761,2271.478933000253,right-skewed
13756.632108421,13756.632108066,triton-int8,4,4729.207706999659,,13761.361315773,13759.762735715,25,0,57,0,1,request-000009,25,66.60750241667301,3130.627648999507,right-skewed
13756.632125355,13756.632124743,triton-int8,4,5502.849573998901,,13762.134974317,13760.525094069,26,0,169,0,1,request-000010,26,64.39520991996687,3892.9693259997293,right-skewed
13756.632216407,13756.632215935,triton-int8,4,4793.299950999426,,13761.425515886,13760.065466412,22,0,41,0,1,request-000011,22,64.76426066668257,3433.250476999092,right-skewed
13762.176767097,13762.176766102,triton-int8,4,1535.4775349987904,,13763.712243637,13762.372645298,19,0,46,0,2,request-000000,19,74.42212994434765,195.87919600053283,right-skewed
13762.372776169,13762.372775229,triton-int8,4,987.6853710011346,,13763.3604606,13762.76203648,10,0,80,0,2,request-000001,10,66.49156888892725,389.26125100078934,right-skewed
13762.37282643,13762.372826088,triton-int8,4,903.821551000874,,13763.276647639,13762.545482848,12,0,17,0,2,request-000002,12,66.46952645463567,172.65675999988161,right-skewed
13762.372843512,13762.372843075,triton-int8,4,772.9337310011033,,13763.145776806,13762.69659866,8,0,49,0,2,request-000003,8,64.16830657144601,323.7555850009812,right-skewed
13762.372856998,13762.372856724,triton-int8,4,2106.692938001288,,13764.479549662,13763.449437037,15,0,61,0,2,request-000004,15,73.57947321439237,1076.5803129997948,right-skewed
13762.37287067,13762.372870083,triton-int8,4,3234.4023730001936,,13765.607272456,13764.479356566,18,0,248,0,2,request-000005,18,66.34799352939487,2106.486483000481,right-skewed
13762.373015743,13762.373015353,triton-int8,4,3169.4551370001136,,13765.54247049,13763.890408312,26,0,81,0,2,request-000006,26,66.08248712000204,1517.3929590000625,right-skewed
13762.373031916,13762.373031625,triton-int8,4,2906.42435799964,,13765.279455983,13763.956159292,21,0,36,0,2,request-000007,21,66.1648345499998,1583.1276669996441,right-skewed
13762.45788446,13762.457883492,triton-int8,4,3849.610176001079,,13766.307493668,13764.677600571,25,0,45,0,2,request-000008,25,67.91221237502516,2219.7170790004748,right-skewed
13762.45792807,13762.457927611,triton-int8,4,4693.128479999359,,13767.151056091,13765.542236763,25,0,57,0,2,request-000009,25,67.03413866663747,3084.30915200006,right-skewed
13762.457944657,13762.457944151,triton-int8,4,5462.455970000519,,13767.920400121,13766.307249482,26,0,169,0,2,request-000010,26,64.52602555997146,3849.305331001233,right-skewed
13762.458049536,13762.458049169,triton-int8,4,4756.4908559998,,13767.214540025,13765.844123883,22,0,41,0,2,request-000011,22,65.25791152376942,3386.0747140006424,right-skewed
13767.968874099,13767.968873363,triton-int8,4,1558.7564910001674,,13769.527629854,13768.165765929,19,0,46,0,3,request-000000,19,75.65910694443625,196.89256600031513,right-skewed
13768.165876414,13768.165875326,triton-int8,4,1009.3346909998218,,13769.175210017,13768.556288137,10,0,80,0,3,request-000001,10,68.76909777767852,390.412811000715,right-skewed
13768.165920717,13768.16592043,triton-int8,4,923.7606820006476,,13769.089681112,13768.338481218,12,0,17,0,3,request-000002,12,68.29089945461998,172.56078799982788,right-skewed
13768.165936664,13768.165936353,triton-int8,4,781.7272060001415,,13768.947663559,13768.491845445,8,0,49,0,3,request-000003,8,65.116873428581,325.90909200007445,right-skewed
13768.165950161,13768.165949903,triton-int8,4,2174.880722001035,,13770.340830625,13769.263836549,15,0,61,0,3,request-000004,15,76.9281482857228,1097.8866460009158,right-skewed
13768.165963233,13768.165962763,triton-int8,4,3319.5656450006936,,13771.485528408,13770.340552841,18,0,248,0,3,request-000005,18,67.35150394118082,2174.5900780006195,right-skewed
13768.166079661,13768.166079319,triton-int8,4,3254.1342029999214,,13771.420213522,13769.708890213,26,0,81,0,3,request-000006,26,68.45293236001453,1542.8108939995582,right-skewed
13768.166094106,13768.16609379,triton-int8,4,2991.0899360002077,,13771.157183726,13769.780056366,21,0,36,0,3,request-000007,21,68.85636799997883,1613.962576000631,right-skewed
13768.251104347,13768.251103278,triton-int8,4,3935.3943659989454,,13772.186497644,13770.552065506,25,0,45,0,3,request-000008,25,68.10133908326559,2300.9622280005715,right-skewed
13768.251147475,13768.251147112,triton-int8,4,4799.145627001053,,13773.050292739,13771.419860955,25,0,57,0,3,request-000009,25,67.93465766668305,3168.71384300066,right-skewed
13768.251164655,13768.251164268,triton-int8,4,5615.678606000074,,13773.866842874,13772.186296086,26,0,169,0,3,request-000010,26,67.22187152001425,3935.131817999718,right-skewed
13768.251262172,13768.251261822,triton-int8,4,4867.414525999266,,13773.118676348,13771.723372314,22,0,41,0,3,request-000011,22,66.44304923810566,3472.1104919990466,right-skewed
13773.908907999,13773.908907251,triton-int8,4,1545.2017269999487,,13775.454108978,13774.104083194,19,0,46,0,4,request-000000,19,75.00143244437317,195.17594300123164,right-skewed
13774.104195044,13774.10419395,triton-int8,4,994.9313350007287,,13775.099125285,13774.496285516,10,0,80,0,4,request-000001,10,66.98219655562652,392.0915660000901,right-skewed
13774.104242048,13774.104241664,triton-int8,4,908.0251670002326,,13775.012266831,13774.27861621,12,0,17,0,4,request-000002,12,66.69551099995178,174.37454600076308,right-skewed
13774.104257772,13774.104257367,triton-int8,4,776.782466999066,,13774.881039834,13774.431610389,8,0,49,0,4,request-000003,8,64.20420642851761,327.3530219994427,right-skewed
13774.104271292,13774.104270824,triton-int8,4,2120.989118999205,,13776.225259943,13775.188714917,15,0,61,0,4,request-000004,15,74.03893042854699,1084.4440929995471,right-skewed
13774.104284563,13774.104284108,triton-int8,4,3234.699308999552,,13777.338983417,13776.225058661,18,0,248,0,4,request-000005,18,65.52498564697623,2120.774553000956,right-skewed
13774.104390113,13774.104389823,triton-int8,4,3169.4909180005197,,13777.273880741,13775.6341222,26,0,81,0,4,request-000006,26,65.59034164005425,1529.7323769991635,right-skewed
13774.104404622,13774.10440426,triton-int8,4,2906.5059530003055,,13777.010910213,13775.699840704,21,0,36,0,4,request-000007,21,65.55347545008772,1595.436443998551,right-skewed
13774.190483461,13774.190482547,triton-int8,4,3845.4868720000377,,13778.035969419,13776.421394012,25,0,45,0,4,request-000008,25,67.27397529160346,2230.9114650015545,right-skewed
13774.190527492,13774.190527088,triton-int8,4,4680.718861000059,,13778.871245949,13777.273683158,25,0,57,0,4,request-000009,25,66.56511629163712,3083.1560700007685,right-skewed
13774.190543675,13774.190543242,triton-int8,4,5482.785648999197,,13779.673328891,13778.035768017,26,0,169,0,4,request-000010,26,65.50243495999894,3845.224774999224,right-skewed
13774.190631922,13774.190631561,triton-int8,4,4745.535067000674,,13778.936166628,13777.576935361,22,0,41,0,4,request-000011,22,64.72529842860587,3386.3037999999506,right-skewed
13779.79369157,13779.79369085,triton-int8,8,741.5914960001828,,13780.535282346,13780.080763327,8,0,16,0,0,request-000000,8,64.93128842859213,287.0724770000379,16x8
13779.793746793,13779.793746456,triton-int8,8,741.5459229996486,,13780.535292379,13780.080768638,8,0,16,0,0,request-000001,8,64.93196300003287,287.02218199941854,16x8
13779.793774941,13779.793774688,triton-int8,8,741.5245470001537,,13780.535299235,13780.080770727,8,0,16,0,0,request-000002,8,64.93264400004202,286.9960389998596,16x8
13779.793787766,13779.793787524,triton-int8,8,741.5162319994124,,13780.535303756,13780.080772811,8,0,16,0,0,request-000003,8,64.93299214292036,286.98528699896997,16x8
13779.793798968,13779.793798735,triton-int8,8,741.5097749999404,,13780.53530851,13780.080774552,8,0,16,0,0,request-000004,8,64.93342257142233,286.9758169999841,16x8
13779.793810907,13779.793810677,triton-int8,8,741.5025919999607,,13780.535313269,13780.080776357,8,0,16,0,0,request-000005,8,64.93384457150698,286.9656799994118,16x8
13779.793822016,13779.793821792,triton-int8,8,741.4958240005944,,13780.535317616,13780.080778015,8,0,16,0,0,request-000006,8,64.93422871426446,286.9562230007432,16x8
13779.793832926,13779.7938327,triton-int8,8,741.4900640014821,,13780.535322764,13780.080779466,8,0,16,0,0,request-000007,8,64.93475685731808,286.9467660002556,16x8
13780.577912344,13780.577911335,triton-int8,8,768.7873289996787,,13781.346698664,13780.859892026,8,0,16,0,1,request-000000,8,69.54380542863093,281.98069099926215,16x8
13780.57796074,13780.577960444,triton-int8,8,768.7475380007527,,13781.346707982,13780.859898638,8,0,16,0,1,request-000001,8,69.54419199999913,281.9381940007588,16x8
13780.577975136,13780.577974912,triton-int8,8,768.7384820001171,,13781.346713394,13780.859901586,8,0,16,0,1,request-000002,8,69.54454399991457,281.92667400071514,16x8
13780.577986238,13780.577986031,triton-int8,8,768.7327439998626,,13781.346718775,13780.859904272,8,0,16,0,1,request-000003,8,69.54492899993576,281.91824100031226,16x8
13780.577996453,13780.577996242,triton-int8,8,768.728203000137,,13781.346724445,13780.859906242,8,0,16,0,1,request-000004,8,69.5454575714913,281.9099999996979,16x8
13780.578053519,13780.578053159,triton-int8,8,768.6761409986502,,13781.3467293,13780.859908507,8,0,16,0,1,request-000005,8,69.54582757134631,281.85534799922607,16x8
13780.578064978,13780.578064788,triton-int8,8,768.6689570000453,,13781.346733745,13780.859910191,8,0,16,0,1,request-000006,8,69.54622199996915,281.8454030002613,16x8
13780.578074864,13780.578074629,triton-int8,8,768.6637200004043,,13781.346738349,13780.859912023,8,0,16,0,1,request-000007,8,69.54661800019883,281.8373939990124,16x8
13781.391186443,13781.391185552,triton-int8,8,6365.243836000445,,13787.756429388,13784.343594668,8,0,16,0,2,request-000000,8,487.5478171429027,2952.4091160001262,16x8
13781.391245792,13781.391245517,triton-int8,8,6365.19411900008,,13787.756439636,13784.343600124,8,0,16,0,2,request-000001,8,487.5485017141078,2952.3546070013253,16x8
13781.39126151,13781.39126124,triton-int8,8,6365.1848530007555,,13787.756446093,13784.343602187,8,0,16,0,2,request-000002,8,487.5491294286413,2952.340947000266,16x8
13781.391272932,13781.391272746,triton-int8,8,6365.178447000289,,13787.756451193,13784.343604497,8,0,16,0,2,request-000003,8,487.5495279998826,2952.331751001111,16x8
13781.391283507,13781.391283278,triton-int8,8,6365.172748999612,,13787.756456027,13784.343606528,8,0,16,0,2,request-000004,8,487.54992842857195,2952.3232499996084,16x8
13781.391294258,13781.391293932,triton-int8,8,6365.166562000013,,13787.756460494,13784.343608287,8,0,16,0,2,request-000005,8,487.5503152857813,2952.314354999544,16x8
13781.391304696,13781.39130452,triton-int8,8,6365.160953999293,,13787.756465474,13784.343610121,8,0,16,0,2,request-000006,8,487.5507647141473,2952.305601000262,16x8
13785.762077005,13785.762075626,triton-int8,8,2121.4182210005674,,13787.883493847,13787.430604909,8,0,16,0,2,request-000007,8,64.69841971452946,1668.5292829988612,16x8
13787.925539467,13787.925538627,triton-int8,8,735.22088000027,,13788.660759507,13788.206526633,8,0,16,0,3,request-000000,8,64.89041057154411,280.98800599946117,16x8
13787.925589694,13787.925589371,triton-int8,8,735.1806010010478,,13788.660769972,13788.20653174,8,0,16,0,3,request-000001,8,64.89117600020629,280.9423689996038,16x8
13787.925604387,13787.925604017,triton-int8,8,735.1718079989951,,13788.660775825,13788.206533587,8,0,16,0,3,request-000002,8,64.89174828571517,280.9295699989889,16x8
13787.925615461,13787.925615233,triton-int8,8,735.1660139993328,,13788.660781247,13788.206535221,8,0,16,0,3,request-000003,8,64.89228942856633,280.91998799936846,16x8
13787.925627578,13787.925627395,triton-int8,8,735.159408999607,,13788.660786804,13788.206536568,8,0,16,0,3,request-000004,8,64.89289085714388,280.90917299959983,16x8
13787.925638123,13787.925637946,triton-int8,8,735.1539440005581,,13788.66079189,13788.206537858,8,0,16,0,3,request-000005,8,64.89343314309995,280.89991199885844,16x8
13787.92564836,13787.925648186,triton-int8,8,735.1485110011708,,13788.660796697,13788.2065395,8,0,16,0,3,request-000006,8,64.89388528565802,280.89131400156475,16x8
13787.925658181,13787.925657997,triton-int8,8,735.1431909992243,,13788.660801188,13788.206540928,8,0,16,0,3,request-000007,8,64.89432285707153,280.8829309997236,16x8
13788.704136741,13788.70413605,triton-int8,8,744.2490879984689,,13789.448385138,13788.984792509,8,0,16,0,4,request-000000,8,66.2275184284746,280.6564589991467,16x8
13788.704193434,13788.704193098,triton-int8,8,744.2024550000497,,13789.448395553,13788.984797336,8,0,16,0,4,request-000001,8,66.22831671432193,280.60423799979617,16x8
13788.704210377,13788.7042101,triton-int8,8,744.1917629985255,,13789.448401863,13788.984799387,8,0,16,0,4,request-000002,8,66.22892514263056,280.58928700011165,16x8
13788.704231058,13788.70423077,triton-int8,8,744.1761200007022,,13789.44840689,13788.98480095,8,0,16,0,4,request-000003,8,66.22941999999706,280.57018000072276,16x8
13788.704243409,13788.704243134,triton-int8,8,744.1697289996227,,13789.448412863,13788.984802333,8,0,16,0,4,request-000004,8,66.23007571423452,280.55919899998116,16x8
13788.704255261,13788.704255035,triton-int8,8,744.1633399994316,,13789.448418375,13788.984803497,8,0,16,0,4,request-000005,8,66.23069685701921,280.54846200029715,16x8
13788.704268464,13788.704268234,triton-int8,8,744.1543040004035,,13789.448422538,13788.98480521,8,0,16,0,4,request-000006,8,66.23104685708573,280.5369760008034,16x8
13788.704280138,13788.704279922,triton-int8,8,744.146618000741,,13789.44842654,13788.984806696,8,0,16,0,4,request-000007,8,66.23140628575389,280.5267740004638,16x8
13789.571443148,13789.57144231,triton-int8,8,9637.381804999677,,13799.208824115,13793.965651148,32,0,128,0,0,request-000000,32,169.13461183867184,4394.20883800085,128x32
13789.571498274,13789.571497961,triton-int8,8,9637.33784499891,,13799.208835806,13793.965657942,32,0,128,0,0,request-000001,32,169.13476980640084,4394.159981000485,128x32
13789.571514127,13789.571513861,triton-int8,8,9637.3285640002,,13799.208842425,13793.965660068,32,0,128,0,0,request-000002,32,169.1349147419509,4394.1462069997215,128x32
